منذ متى لا تزال هذه الأعراض مستمرة تقريبًا؟	about how long have these symptoms been going on?
ثالثًا، تقوم فيروسات كورونا بتبديل القوالب بشكل عشوائي ومتكرر خلال تنسخ الحمض النووي الريبوزي من خلال آلية "اختيار النسخ" الفريدة.	Third, CoVs randomly and frequently switch templates during RNA replication through a unique “copy-choice” mechanism.
في مضيف يكون مثل وعاء مزج، يحدث تبديل التسلسل بشكل متكرر خلال نسخ الحمض النووي الريبوزي لفيروس كورونا.	In a host that serves as the mixing vessel, strand switching occurs frequently during CoV RNA transcription.
قد تقوم الأحماض النووية الريبوزية عالية التماثل كاملة الطول والجينومية الثانوية بإعادة التركيب لتوليد فيروسات كورونا جديدة.	Highly homologous full-length and subgenomic RNAs could recombine to generate new CoVs.
لقد اكتُشف دليل خاص بتطور السلالات لإعادة التركيب الطبيعي في فيروس كورونا البشري-HKU1 وفيروس كورونا البشري-OC43، علاوة على فيروسات كورونا الحيوانية كما في فيروس كورونا الشبيه بفيروس المتلازمة التنفسية الحادة الوخيمة في الخفافيش وفيروس كورونا-HKU9 في الخفافيش.	Phylogenetic evidence of natural recombination has been found in both HCoV-HKU1 and HCoV-OC43, as well as animal CoVs such as bat SL-CoV and batCoV-HKU9.
تفاعل الفيروس مع المضيف المرتبط بالانتقال	Virus-host interaction in relation to transmission
بالإضافة إلى العوامل الفيروسية الثلاثة المذكورة فيما سبق، يُعد التفاعل الفيروسي مع المستقبِل المضيف عاملًا رئيسيًا آخر مؤثرًا في الانتقال بين الأنواع.	Besides three viral factors stated above, viral interaction with host receptor is another key factor influential on interspecies transmission.
في هذا الصدد، نتناول إعادة تركيب سارس-كوف كمثال نموذجي، وهو ما أظهر أيضًا دليلًا على الانتقاء الإيجابي خلال حوادث الانتقال بين الأنواع.	Herein, recombination of SARS-CoV is taken as a typical example, which also showed evidence of positive selection during interspecies transmission events.
بناءً على التحليل المقارن بين عينات معزولة من سارس-كوف في الإنسان وقط الزباد، اعتُقد أن سارس-كوف يخضع لتكيف سريع في مضيفات مختلفة، لا سيما من خلال الطفرات التي تحدث في مجال ارتباط المستقبِلات لبروتين إس.	Based on the comparative analysis between isolates of human and civet SARS-CoVs, SARS-CoV is thought to undergo rapid adaptation in different hosts, particularly with mutations at the RBD of the S protein.
بشكل عام، يتفاعل مجال ارتباط المستقبِلات لبروتين إس لفيروس كورونا مع المستقبِل الخلوي ويُنتقى بكثافة من خلال استجابة الجسم المضاد للمضيف.	Generally, the RBD in the S protein of a CoV interacts with the cellular receptor and is intensely selected by the host antibody response.
في سارس-كوف، يحدث مجال ارتباط المستقبِلات في الأحماض الأمينية من 318 إلى 510 في القطعة إس 1، وهو ما يرتبط بالإنزيم المحول للأنجيوتنسين 2 علاوة على المستقبِلات المساعدة لدخول الفيروس.	In SARS-CoV, the RBD is in the 318th to 510th amino acids on the S1 fragment, which binds to the human ACE2 as well as its coreceptors for viral entry.
إن مجال ارتباط المستقبِلات في سارس-كوف قادر على التعرُّف على مستقبِلات الإنزيم المحول للأنجيوتنسين 2 المساعدة في حيوانات مختلفة، منها الخفاش، وقط الزباد، والفأر، وكلب الراكون، وهو ما يسمح بانتقال الفيروس بين الأنواع.	The RBD of SARS-CoV is capable of recognizing the ACE2 receptors of various animals, including bat, civet, mouse and raccoon dog, allowing interspecies transmission of the virus.
في الواقع، لُوحظت بقايا 6 أحماض أمينية فقط كانت مختلفة عن العينات المعزولة الفيروسية من الإنسان وقط الزباد في مجال ارتباط المستقبِلات، و4 منها توجد في نمط تسلسل الارتباط بالمستقبِل للتفاعل مع مستقبِل الإنزيم المحول للأنجيوتنسين 2.	In fact, only 6 amino acid residues were observed to be different from human and civet viral isolates in the RBD and 4 of them locate in the receptor-binding motif for interaction with the ACE2 receptor.
توجد الطفرتان K479N وS487T في مجال ارتباط المستقبِلات لسارس-كوف في قط الزباد، وهو ما يمكن أن يزيد احتمالية تفاعل بروتين سبايك في مستقبِل الإنزيم المحول للأنجيوتنسين 2 البشري.	Civet SARS-CoV has K479N and S487T mutations in its RBD, which might increase the affinity of the interaction of spike protein with human ACE2 receptor.
بعبارة أخرى، قد يكون هذان النوعان من بدائل الأحماض الأمينية بالغي الأهمية للتكيّف الفيروسي لدى البشر.	In other words, these two amino acid substitutions might be critical to viral adaption to humans.
من الجدير بالملاحظة أن سارس كوف-2 يشارك المستقبِل الخلوي نفسه الموجود في سارس-كوف.	It is noteworthy that SARS-CoV-2 shares the same cellular receptor with SARS-CoV.
يوجد اختلاف بنسبة 30% بين سارس كوف-2 وسارس-كوف في وحدة إس 1 من بروتين إس وهو ما يشير ضمنيًا إلى أن احتمالية ارتباط بروتين إس في الإنزيم المحول للأنجيوتنسين 2 البشري قد تغيرت.	A 30% difference between SARS-CoV-2 and SARS-CoV in the S1 unit of the S protein implicates that the binding affinity of its S protein with human ACE2 might have altered.
بالفعل، أشارت دراسة بالمجهر الإلكتروني فائق البرودة إلى وجود احتمالية أعلى بنحو 10- حتى 20- ضعفًا لهذا الارتباط مقارنة بذلك الذي يحدث بين الإنزيم المحول للأنجيوتنسين 2 البشري وبروتين إس في سارس-كوف.	Indeed, a cryo-EM study indicates a 10- to 20-fold higher affinity of this binding than that between human ACE2 and SARS-CoV S protein.
من المثير للاهتمام أيضًا تحديد ما إذا كان أي نوع آخر من المستقبِلات المساعدة قد يكون لازمًا لانتقال سارس كوف-2.	It will also be of interest to determine whether any other coreceptor might be required for SARS-CoV-2 transmission.
من المثير للاهتمام أيضًا أن فيروس كورونا البشري-NL63 يرتبط أيضًا بالإنزيم المحول للأنجيوتنسين 2 ولكن في جزء مختلف من البروتين إس.	Intriguingly, HCoV-NL63 also binds to ACE2 but with a different part of S.
